song_id,Song,Artist,Position,Last Week,Peak,Weeks on Chart,Week,Year,Decade,Month
32839,CHRISTMAS (BABY PLEASE COME HOME),DARLENE LOVE,73,LW:RE,22,6,2019-12-13,2019,2010,12
34038,I DON'T CA,ED SHEERAN & JUSTIN BIEBER,75,LW:RE,1,20,2019-12-13,2019,2010,12
34010,VOSSI BOP,STORMZY,92,LW:RE,1,31,2019-12-13,2019,2010,12
33940,LOCATION,DAVE FT BURNA BOY,96,LW:RE,6,39,2019-12-13,2019,2010,12
34110,RANSOM,LIL TECCA,98,LW:RE,7,25,2019-12-13,2019,2010,12
31414,SOMEWHE ONLY WE KNOW,LILY ALLEN,99,LW:RE,1,16,2019-12-13,2019,2010,12
24076,CHRISTMAS TIME (DON'T LET THE BELLS END),DARKNESS,100,LW:RE,2,28,2019-12-13,2019,2010,12
28062,MARY'S BOY CHILD/OH MY LORD,BONEY M,87,LW:RE,26,18,2019-12-20,2019,2010,12
33314,SANTA CLAUS IS COMING TO TOWN,MICHAEL JACKSON & JACKSON FIVE,89,LW:RE,30,5,2019-12-20,2019,2010,12
32841,FELIZ NAVIDAD,JOSE FELICIANO,96,LW:RE,77,4,2019-12-20,2019,2010,12
9115,THE CHRISTMAS SONG,NAT KING COLE,97,LW:RE,51,8,2019-12-20,2019,2010,12
34010,VOSSI BOP,STORMZY,40,LW:RE,1,32,2019-12-27,2020,2020,12
34283,LIGHTS UP,HARRY STYLES,48,LW:RE,3,10,2019-12-27,2020,2020,12
28079,SANTA BABY,EARTHA KITT,55,LW:RE,55,10,2019-12-27,2020,2020,12
28076,STOP THE CAVALRY,JONA LEWIE,56,LW:RE,3,23,2019-12-27,2020,2020,12
13955,2000 MILES,PRETENDERS,61,LW:RE,15,21,2019-12-27,2020,2020,12
28075,IT'S BEGINNING TO LOOK A LOT LIKE,PERRY COMO,63,LW:RE,47,11,2019-12-27,2020,2020,12
32843,LET IT SNOW LET IT SNOW LET IT SNOW,FRANK SINATRA,65,LW:RE,65,3,2019-12-27,2020,2020,12
32015,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,SAM SMITH,67,LW:RE,65,6,2019-12-27,2020,2020,12
32840,BLUE CHRISTMAS,ELVIS PRESLEY,68,LW:RE,11,11,2019-12-27,2020,2020,12
32458,LONELY THIS CHRISTMAS,MUD,69,LW:RE,1,20,2019-12-27,2020,2020,12
32844,CHRISTMAS WRAPPING,WAITRESSES,71,LW:RE,45,9,2019-12-27,2020,2020,12
28078,SANTA CLAUS IS COMIN' TO TOWN,BRUCE SPRINGSTEEN,72,LW:RE,48,7,2019-12-27,2020,2020,12
28081,SANTA BABY,KYLIE MINOGUE,74,LW:RE,38,17,2019-12-27,2020,2020,12
30400,SANTA CLAUS IS COMING TO TOWN,MICHAEL BUBLE,77,LW:RE,77,6,2019-12-27,2020,2020,12
30858,THE POWER OF LOVE,GABRIELLE APLIN,80,LW:RE,1,17,2019-12-27,2020,2020,12
4687,MISTLETOE AND WINE,CLIFF RICHARD,81,LW:RE,1,14,2019-12-27,2020,2020,12
33312,YOU MAKE IT FEEL LIKE CHRISTMAS,GWEN STEFANI FT BLAKE SHELTON,82,LW:RE,71,5,2019-12-27,2020,2020,12
33834,RUN RUDOLPH RUN,CHUCK BERRY,83,LW:RE,83,2,2019-12-27,2020,2020,12
34357,ONE I'VE BEEN MISSING,LITTLE MIX,92,LW:RE,59,2,2019-12-27,2020,2020,12
33838,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,FRANK SINATRA,93,LW:RE,93,2,2019-12-27,2020,2020,12
33313,CAROL OF THE BELLS,JOHN WILLIAMS,98,LW:RE,97,2,2019-12-27,2020,2020,12
34377,CHRISTMAS TE FARM,TAYLOR SWIFT,99,LW:RE,71,2,2019-12-27,2020,2020,12
33959,OLD TOWN ROAD,LIL NAS X,38,LW:RE,1,40,2020-01-03,2020,2020,1
34390,THE BOX,RODDY RICCH,40,LW:RE,40,2,2020-01-03,2020,2020,1
34167,GOOD AS HELL,LIZZO,41,LW:RE,7,22,2020-01-03,2020,2020,1
34269,HIGHEST IN THE ROOM,TRAVIS SCOTT,43,LW:RE,2,11,2020-01-03,2020,2020,1
34038,I DON'T CA,ED SHEERAN & JUSTIN BIEBER,45,LW:RE,1,22,2020-01-03,2020,2020,1
34149,TAKE ME BACK TO LONDON,ED SHEERAN FT STORMZY,46,LW:RE,1,22,2020-01-03,2020,2020,1
34114,SENORITA,SHAWN MENDES/CAMILA CABELLO,47,LW:RE,1,27,2020-01-03,2020,2020,1
33895,LADBROKE GROVE,AJ TRACEY,49,LW:RE,3,43,2020-01-03,2020,2020,1
33436,SHOTGUN,GEORGE EZRA,50,LW:RE,1,88,2020-01-03,2020,2020,1
34351,NEW DIOR,DIGDAT FT D-BLOCK EUROPE,51,LW:RE,16,5,2020-01-03,2020,2020,1
34130,HIGHER LOVE,KYGO & WHITNEY HOUSTON,54,LW:RE,2,26,2020-01-03,2020,2020,1
34272,BANDIT,JUICE WRLD/YOUNGBOY NEVER,55,LW:RE,42,11,2020-01-03,2020,2020,1
34306,ORPHANS,COLDPLAY,56,LW:RE,27,9,2020-01-03,2020,2020,1
34249,TURN ME ON,RITON & OLIVER HELDENS FT VULA,58,LW:RE,12,15,2020-01-03,2020,2020,1
34111,OUTNUMBED,DERMOT KENNEDY,61,LW:RE,6,26,2020-01-03,2020,2020,1
34360,SHOW YOURSELF,IDINA MENZEL/EVAN RACHEL WOOD,62,LW:RE,62,5,2020-01-03,2020,2020,1
34352,LOYAL,PARTYNEXTDOOR FT DRAKE,64,LW:RE,31,5,2020-01-03,2020,2020,1
34345,UP ALL NIGHT,KHALID,65,LW:RE,55,6,2020-01-03,2020,2020,1
34225,BUSS DOWN,AITCH FT ZIEZIE,66,LW:RE,8,15,2020-01-03,2020,2020,1
34363,BOP,DABABY,67,LW:RE,67,4,2020-01-03,2020,2020,1
33644,BABY SHARK,PINKFONG,68,LW:RE,6,52,2020-01-03,2020,2020,1
34148,SORRY,JOEL CORRY,69,LW:RE,6,22,2020-01-03,2020,2020,1
34353,FNCH KISSES,ZIEZIE FT AITCH,70,LW:RE,35,5,2020-01-03,2020,2020,1
33940,LOCATION,DAVE FT BURNA BOY,71,LW:RE,6,40,2020-01-03,2020,2020,1
34366,SOME THINGS NEVER CHANGE,BELL/MENZEL/GAD/GROFF,73,LW:RE,73,3,2020-01-03,2020,2020,1
33861,DON'T CALL ME UP,MABEL,74,LW:RE,3,39,2020-01-03,2020,2020,1
24702,MR BRIGHTSIDE,KILLERS,75,LW:RE,10,221,2020-01-03,2020,2020,1
34374,MILLION BUCKS,JAY1,76,LW:RE,60,3,2020-01-03,2020,2020,1
34274,NICE TO MEET YA,NIALL HORAN,77,LW:RE,22,11,2020-01-03,2020,2020,1
34147,POST MALONE,SAM FELDT FT RANI,79,LW:RE,10,22,2020-01-03,2020,2020,1
33742,SUNFLOWER,POST MALONE FT SWAE LEE,80,LW:RE,3,53,2020-01-03,2020,2020,1
34361,INTO THE UNKNOWN,PANIC AT THE DISCO,82,LW:RE,74,3,2020-01-03,2020,2020,1
33858,JUST YOU AND I,TOM WALKER,84,LW:RE,3,43,2020-01-03,2020,2020,1
33949,PIECE OF YOUR HEART,MEDUZA FT GOODBOYS,86,LW:RE,2,36,2020-01-03,2020,2020,1
34172,TASTE (MAKE IT SHAKE),AITCH,87,LW:RE,2,19,2020-01-03,2020,2020,1
34333,YELLOW HEARTS,ANT SAUNDERS,88,LW:RE,64,4,2020-01-03,2020,2020,1
34094,STRIKE A POSE,YOUNG T & BUGSEY FT AITCH,89,LW:RE,9,26,2020-01-03,2020,2020,1
34371,W,KOFFEE FT GUNNA,90,LW:RE,89,2,2020-01-03,2020,2020,1
34250,GOD IS A DANCER,TIESTO & MABEL,91,LW:RE,15,12,2020-01-03,2020,2020,1
33707,SHALLOW,LADY GAGA & BRADLEY COOPER,93,LW:RE,1,61,2020-01-03,2020,2020,1
27319,DON'T STOP ME NOW,QUEEN,94,LW:RE,9,50,2020-01-03,2020,2020,1
34304,FLOSS,AJ TRACEY FT MOSTACK & NOT3S,96,LW:RE,22,8,2020-01-03,2020,2020,1
34348,ONE NIGHT,MK & SONNY FODERA FT RAPHAELLA,97,LW:RE,96,2,2020-01-03,2020,2020,1
34033,3 NIGHTS,DOMINIC FIKE,98,LW:RE,3,31,2020-01-03,2020,2020,1
34231,ALL THE GOOD GIRLS GO TO HELL,BILLIE EILISH,100,LW:RE,77,4,2020-01-03,2020,2020,1
34128,BEAUTIFUL PEOPLE,ED SHEERAN FT KHALID,28,LW:RE,1,24,2020-01-10,2020,2020,1
34238,PROFESSOR X,DAVE,61,LW:RE,12,14,2020-01-10,2020,2020,1
34280,POWER OVER ME,DERMOT KENNEDY,86,LW:RE,86,2,2020-01-10,2020,2020,1
34385,FUTSAL SHUFFLE 2020,LIL UZI VERT,91,LW:RE,57,2,2020-01-10,2020,2020,1
34332,JERRY SPRUNGER,TORY LANEZ & T-PAIN,95,LW:RE,32,5,2020-01-10,2020,2020,1
34328,PAPER CUTS,DAVE,99,LW:RE,15,6,2020-01-10,2020,2020,1
34305,LOOK AT HER NOW,SELENA GOMEZ,100,LW:RE,26,6,2020-01-10,2020,2020,1
34412,8 STYLE II,DIGDAT,88,LW:RE,71,2,2020-01-24,2020,2020,1
1052,BAK MY STRIDE,MATTHEW WILDER,100,LW:RE,4,13,2020-01-24,2020,2020,1
34381,AUDACITY,STORMZY FT HEADIE ONE,46,LW:RE,6,5,2020-01-31,2020,2020,1
32929,PERFECT,ED SHEERAN,56,LW:RE,1,111,2020-01-31,2020,2020,1
33749,WHEN THE PARTY'S OVER,BILLIE EILISH,94,LW:RE,21,17,2020-01-31,2020,2020,1
34426,STOP THIS FLAME,CELESTE,99,LW:RE,98,2,2020-01-31,2020,2020,1
34163,ONCE,LIAM GALLAGHER,80,LW:RE,49,4,2020-02-07,2020,2020,2
34383,FALLING,HARRY STYLES,81,LW:RE,39,2,2020-02-07,2020,2020,2
34403,BANDO BALLADS,M HUNCHO,93,LW:RE,78,3,2020-02-07,2020,2020,2
33858,JUST YOU AND I,TOM WALKER,100,LW:RE,3,45,2020-02-07,2020,2020,2
34025,HOLD ME WHILE YOU WAIT,LEWIS CAPALDI,30,LW:RE,4,29,2020-02-14,2020,2020,2
34326,MUST BE,J HUS,53,LW:RE,5,12,2020-02-14,2020,2020,2
34038,I DON'T CA,ED SHEERAN & JUSTIN BIEBER,64,LW:RE,1,26,2020-02-14,2020,2020,2
34417,STILL DISAPPOINTED,STORMZY,71,LW:RE,21,3,2020-02-14,2020,2020,2
34432,ME & YOU TOGETHER SONG,1975,98,LW:RE,35,3,2020-02-14,2020,2020,2
34010,VOSSI BOP,STORMZY,82,LW:RE,1,39,2020-02-21,2020,2020,2
33916,BLACK,DAVE,100,LW:RE,40,3,2020-02-21,2020,2020,2
34475,SHAKE THE ROOM,POP SMOKE FT QUAVO,76,LW:RE,76,2,2020-02-28,2020,2020,2
34341,WATERMELON SUGAR,HARRY STYLES,98,LW:RE,17,14,2020-02-28,2020,2020,2
34443,INDULGE,M HUNCHO FT D-BLOCK EUROPE,72,LW:RE,50,3,2020-03-06,2020,2020,3
34334,WOAH,LIL BABY,73,LW:RE,66,4,2020-03-06,2020,2020,3
34202,THE MAN,TAYLOR SWIFT,86,LW:RE,21,6,2020-03-06,2020,2020,3
33707,SHALLOW,LADY GAGA & BRADLEY COOPER,93,LW:RE,1,67,2020-03-06,2020,2020,3
34477,BOSS BITCH,DOJA CAT,58,LW:RE,58,2,2020-03-13,2020,2020,3
34342,THE TAKE,TORY LANEZ FT CHRIS BROWN,81,LW:RE,47,2,2020-03-13,2020,2020,3
34114,SENORITA,SHAWN MENDES/CAMILA CABELLO,90,LW:RE,1,36,2020-03-13,2020,2020,3
34128,BEAUTIFUL PEOPLE,ED SHEERAN FT KHALID,96,LW:RE,1,29,2020-03-13,2020,2020,3
33436,SHOTGUN,GEORGE EZRA,100,LW:RE,1,96,2020-03-13,2020,2020,3
34501,WHE WE' GOING,GERRY CINNAMON,86,LW:RE,67,3,2020-03-20,2020,2020,3
34402,SUICIDAL,YNW MELLY,94,LW:RE,37,10,2020-03-20,2020,2020,3
33887,BRUISES,LEWIS CAPALDI,50,LW:RE,6,37,2020-03-27,2020,2020,3
27467,ISLANDS IN THE STAM,DOLLY PARTON & KENNY ROGERS,63,LW:RE,63,5,2020-03-27,2020,2020,3
2180,THE GAMBLER,KENNY ROGERS,66,LW:RE,22,7,2020-03-27,2020,2020,3
34130,HIGHER LOVE,KYGO & WHITNEY HOUSTON,94,LW:RE,2,36,2020-03-27,2020,2020,3
34290,PUMP IT UP,ENDOR,97,LW:RE,8,23,2020-03-27,2020,2020,3
34360,SHOW YOURSELF,IDINA MENZEL/EVAN RACHEL WOOD,96,LW:RE,62,8,2020-04-03,2020,2020,4
28930,AIN'T NO SUNSHINE,BILL WITHERS,61,LW:RE,40,7,2020-04-10,2020,2020,4
34285,LOSE CONTROL,MEDUZA/BECKY HILL/GOODBOYS,82,LW:RE,11,26,2020-04-17,2020,2020,4
34330,DON'T RUSH,YOUNG T & BUGSEY FT HEADIE ONE,83,LW:RE,20,16,2020-04-17,2020,2020,4
34290,PUMP IT UP,ENDOR,86,LW:RE,8,25,2020-04-17,2020,2020,4
34114,SENORITA,SHAWN MENDES/CAMILA CABELLO,88,LW:RE,1,40,2020-04-17,2020,2020,4
33940,LOCATION,DAVE FT BURNA BOY,94,LW:RE,6,52,2020-04-17,2020,2020,4
33895,LADBROKE GROVE,AJ TRACEY,96,LW:RE,3,56,2020-04-17,2020,2020,4
24702,MR BRIGHTSIDE,KILLERS,99,LW:RE,10,222,2020-04-17,2020,2020,4
34280,POWER OVER ME,DERMOT KENNEDY,100,LW:RE,27,15,2020-04-17,2020,2020,4
34287,SUN QUEEN,GERRY CINNAMON,70,LW:RE,64,2,2020-04-24,2020,2020,4
33628,SICKO MODE,TRAVIS SCOTT,53,LW:RE,9,36,2020-05-01,2020,2020,5
33110,GOOSEBUMPS,TRAVIS SCOTT,65,LW:RE,65,4,2020-05-01,2020,2020,5
33895,LADBROKE GROVE,AJ TRACEY,97,LW:RE,3,57,2020-05-01,2020,2020,5
34338,SOMETIMES,GERRY CINNAMON,100,LW:RE,98,3,2020-05-01,2020,2020,5
34269,HIGHEST IN THE ROOM,TRAVIS SCOTT,51,LW:RE,2,18,2020-05-08,2020,2020,5
33707,SHALLOW,LADY GAGA & BRADLEY COOPER,98,LW:RE,1,68,2020-05-08,2020,2020,5
34285,LOSE CONTROL,MEDUZA/BECKY HILL/GOODBOYS,96,LW:RE,11,29,2020-05-15,2020,2020,5
34341,WATERMELON SUGAR,HARRY STYLES,35,LW:RE,17,15,2020-05-22,2020,2020,5
33940,LOCATION,DAVE FT BURNA BOY,100,LW:RE,6,54,2020-05-22,2020,2020,5
34607,BLOODY VALENTINE,MACHINE GUN KELLY,79,LW:RE,79,2,2020-05-29,2020,2020,5
33940,LOCATION,DAVE FT BURNA BOY,85,LW:RE,6,55,2020-06-05,2020,2020,6
34507,STUPID LOVE,LADY GAGA,27,LW:RE,5,14,2020-06-12,2020,2020,6
34130,HIGHER LOVE,KYGO & WHITNEY HOUSTON,86,LW:RE,2,46,2020-06-12,2020,2020,6
33644,BABY SHARK,PINKFONG,90,LW:RE,6,58,2020-06-12,2020,2020,6
33925,GIRLS NEED LOVE,SUMMER WALKER FT DRAKE,95,LW:RE,41,9,2020-06-12,2020,2020,6
34427,GODZILLA,EMINEM FT JUICE WRLD,98,LW:RE,1,19,2020-06-12,2020,2020,6
33895,LADBROKE GROVE,AJ TRACEY,100,LW:RE,3,59,2020-06-12,2020,2020,6
33742,SUNFLOWER,POST MALONE FT SWAE LEE,99,LW:RE,3,57,2020-06-19,2020,2020,6
34654,DANCING IN THE MOONLIGHT,JUBEL FT NEIMY,53,LW:RE,53,2,2020-06-26,2020,2020,6
34497,MORAL OF THE STORY,ASHE,80,LW:RE,31,9,2020-06-26,2020,2020,6
34559,WHATS POPPIN,JACK HARLOW,57,LW:RE,44,13,2020-07-03,2020,2020,7
34595,LIVING IN A GHOST TOWN,ROLLING STONES,61,LW:RE,61,2,2020-07-03,2020,2020,7
34650,TKN,ROSALIA & TRAVIS SCOTT,65,LW:RE,65,3,2020-07-03,2020,2020,7
33707,SHALLOW,LADY GAGA & BRADLEY COOPER,98,LW:RE,1,75,2020-07-03,2020,2020,7
34360,SHOW YOURSELF,IDINA MENZEL/EVAN RACHEL WOOD,60,LW:RE,60,9,2020-07-10,2020,2020,7
34632,KILLA KILLA,KSI FT AIYANA-LEE,79,LW:RE,27,5,2020-07-10,2020,2020,7
34366,SOME THINGS NEVER CHANGE,BELL/MENZEL/GAD/GROFF,89,LW:RE,73,6,2020-07-10,2020,2020,7
34354,INTO THE UNKNOWN,IDINA MENZEL & AURORA,95,LW:RE,19,10,2020-07-10,2020,2020,7
34532,LIKE THAT,DOJA CAT FT GUCCI MANE,85,LW:RE,62,10,2020-07-17,2020,2020,7
34487,DIOR,POP SMOKE,37,LW:RE,33,14,2020-07-24,2020,2020,7
34632,KILLA KILLA,KSI FT AIYANA-LEE,64,LW:RE,27,6,2020-07-24,2020,2020,7
13224,LOVE WILL TEAR US APART,JOY DIVISION,78,LW:RE,13,17,2020-07-24,2020,2020,7
34708,MOOD SWINGS,POP SMOKE FT LIL TJAY,33,LW:RE,23,3,2020-07-31,2020,2020,7
24702,MR BRIGHTSIDE,KILLERS,100,LW:RE,10,237,2020-08-07,2020,2020,8
34544,JULIET & ROMEO,MARTIN SOLVEIG & ROY WOODS,97,LW:RE,51,16,2020-08-14,2020,2020,8
34038,I DON'T CA,ED SHEERAN & JUSTIN BIEBER,99,LW:RE,1,50,2020-08-14,2020,2020,8
34716,SMILE,KATY PERRY,87,LW:RE,87,2,2020-08-21,2020,2020,8
34383,FALLING,HARRY STYLES,97,LW:RE,15,28,2020-08-21,2020,2020,8
33707,SHALLOW,LADY GAGA & BRADLEY COOPER,98,LW:RE,1,76,2020-08-21,2020,2020,8
34749,(DOUHA) MALI MALI,DISCLOSURE/FATOUMATA DIAWARA,87,LW:RE,83,2,2020-09-04,2020,2020,9
34618,DAISIES,KATY PERRY,98,LW:RE,37,8,2020-09-04,2020,2020,9
34038,I DON'T CA,ED SHEERAN & JUSTIN BIEBER,99,LW:RE,1,51,2020-09-04,2020,2020,9
34709,B1LLIONZ,M1LLIONZ,87,LW:RE,39,8,2020-09-18,2020,2020,9
34777,BABY IT'S YOU,LONDON GRAMMAR,97,LW:RE,80,2,2020-09-25,2020,2020,9
34383,FALLING,HARRY STYLES,98,LW:RE,15,29,2020-09-25,2020,2020,9
34607,BLOODY VALENTINE,MACHINE GUN KELLY,51,LW:RE,51,3,2020-10-02,2020,2020,10
30103,DAMS,FLEETWOOD MAC,85,LW:RE,24,12,2020-10-02,2020,2020,10
34587,GIMME LOVE,JOJI,89,LW:RE,86,2,2020-10-02,2020,2020,10
34763,LEVITATING,DUA LIPA,30,LW:RE,30,6,2020-10-09,2020,2020,10
34478,NO TIME TO DIE,BILLIE EILISH,95,LW:RE,1,12,2020-10-09,2020,2020,10
34379,ALL GIRLS A THE SAME,JUICE WRLD,97,LW:RE,79,2,2020-10-09,2020,2020,10
34313,DON'T START NOW,DUA LIPA,92,LW:RE,2,49,2020-10-16,2020,2020,10
24702,MR BRIGHTSIDE,KILLERS,96,LW:RE,10,246,2020-10-16,2020,2020,10
34526,PAPI CHULO,OCTAVIAN & SKEPTA,100,LW:RE,37,4,2020-10-16,2020,2020,10
34718,ONLY YOU FESTYLE,HEADIE ONE & DRAKE,44,LW:RE,5,11,2020-10-23,2020,2020,10
34727,SOMEONE TO YOU,BANNERS,60,LW:RE,60,4,2020-10-23,2020,2020,10
34881,FORGET ME TOO,MACHINE GUN KELLY/HALSEY,72,LW:RE,40,4,2020-10-30,2020,2020,10
33644,BABY SHARK,PINKFONG,91,LW:RE,6,59,2020-10-30,2020,2020,10
34830,TOO MANY NIGHTS,220 KID & JC STEWART,95,LW:RE,79,4,2020-10-30,2020,2020,10
34607,BLOODY VALENTINE,MACHINE GUN KELLY,100,LW:RE,51,6,2020-10-30,2020,2020,10
27977,MONSTER MASH,BOBBY BORIS PICKETT,50,LW:RE,50,9,2020-11-06,2020,2020,11
27975,GHOSTBUSTERS,RAY PARKER JR,54,LW:RE,2,43,2020-11-06,2020,2020,11
929,THRILLER,MICHAEL JACKSON,57,LW:RE,10,56,2020-11-06,2020,2020,11
34811,5AM,M HUNCHO & NAFE SMALLZ,66,LW:RE,25,6,2020-11-06,2020,2020,11
34744,MY OASIS,SAM SMITH FT BURNA BOY,91,LW:RE,43,7,2020-11-06,2020,2020,11
34861,HAPPINESS,LITTLE MIX,43,LW:RE,43,3,2020-11-13,2020,2020,11
34829,MAGIC,KYLIE MINOGUE,53,LW:RE,53,2,2020-11-13,2020,2020,11
34740,SAY SOMETHING,KYLIE MINOGUE,56,LW:RE,56,2,2020-11-13,2020,2020,11
12556,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,60,LW:RE,2,100,2020-11-13,2020,2020,11
28036,LAST CHRISTMAS,WHAM,76,LW:RE,2,65,2020-11-13,2020,2020,11
34845,SPACE,BECKY HILL,99,LW:RE,79,3,2020-11-13,2020,2020,11
34733,HOLIDAY,LITTLE MIX,36,LW:RE,15,16,2020-11-20,2020,2020,11
26511,FAIRYTALE OF NEW YORK,POGUES FT KIRSTY MACCOLL,63,LW:RE,2,100,2020-11-20,2020,2020,11
33742,SUNFLOWER,POST MALONE FT SWAE LEE,77,LW:RE,3,58,2020-11-20,2020,2020,11
30386,IT'S BEGINNING TO LOOK A LOT LIKE,MICHAEL BUBLE,79,LW:RE,7,34,2020-11-20,2020,2020,11
2738,MERRY CHRISTMAS EVERYONE,SHAKIN' STEVENS,82,LW:RE,1,72,2020-11-20,2020,2020,11
28049,DO THEY KNOW IT'S CHRISTMAS,BAND AID,86,LW:RE,1,81,2020-11-20,2020,2020,11
30384,STEP INTO CHRISTMAS,ELTON JOHN,91,LW:RE,8,39,2020-11-20,2020,2020,11
34383,FALLING,HARRY STYLES,95,LW:RE,15,31,2020-11-20,2020,2020,11
31468,UNDERNEATH THE TE,KELLY CLARKSON,46,LW:RE,21,20,2020-11-27,2020,2020,11
28089,ROCKIN' AROUND THE CHRISTMAS TE,BRENDA LEE,52,LW:RE,6,48,2020-11-27,2020,2020,11
4774,DRIVING HOME FOR CHRISTMAS,CHRIS REA,55,LW:RE,11,57,2020-11-27,2020,2020,11
28041,I WISH IT COULD BE CHRISTMAS EVERYDAY,WIZZARD,61,LW:RE,10,58,2020-11-27,2020,2020,11
72,MERRY XMAS EVERYBODY,SLADE,69,LW:RE,1,99,2020-11-27,2020,2020,11
31463,ONE MO SLEEP,LEONA LEWIS,72,LW:RE,3,24,2020-11-27,2020,2020,11
28035,IT'S THE MOST WONDERFUL TIME OF THE YEAR,ANDY WILLIAMS,79,LW:RE,17,36,2020-11-27,2020,2020,11
32838,JINGLE BELL ROCK,BOBBY HELMS,86,LW:RE,30,11,2020-11-27,2020,2020,11
28054,HAPPY XMAS (WAR IS OVER),JOHN & YOKO/PLASTIC ONO BAND,87,LW:RE,18,39,2020-11-27,2020,2020,11
28060,WONDERFUL CHRISTMASTIME,PAUL MCCARTNEY,90,LW:RE,6,33,2020-11-27,2020,2020,11
32029,HOLLY JOLLY CHRISTMAS,MICHAEL BUBLE,91,LW:RE,32,15,2020-11-27,2020,2020,11
32002,SANTA TELL ME,ARIANA GRANDE,16,LW:RE,13,19,2020-12-04,2020,2020,12
30309,MISTLETOE,JUSTIN BIEBER,43,LW:RE,21,24,2020-12-04,2020,2020,12
31492,SLEIGH RIDE,RONETTES,51,LW:RE,34,11,2020-12-04,2020,2020,12
28066,LET IT SNOW LET IT SNOW LET IT SNOW,DEAN MARTIN,54,LW:RE,39,20,2020-12-04,2020,2020,12
28081,SANTA BABY,KYLIE MINOGUE,57,LW:RE,38,18,2020-12-04,2020,2020,12
32841,FELIZ NAVIDAD,JOSE FELICIANO,59,LW:RE,54,6,2020-12-04,2020,2020,12
29234,CHRISTMAS LIGHTS,COLDPLAY,72,LW:RE,13,30,2020-12-04,2020,2020,12
33822,COZY LITTLE CHRISTMAS,KATY PERRY,73,LW:RE,22,8,2020-12-04,2020,2020,12
32015,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,SAM SMITH,75,LW:RE,65,7,2020-12-04,2020,2020,12
34906,WITHOUT YOU,KID LAROI,76,LW:RE,75,3,2020-12-04,2020,2020,12
16743,WHITE CHRISTMAS,BING CROSBY,78,LW:RE,5,35,2020-12-04,2020,2020,12
24076,CHRISTMAS TIME (DON'T LET THE BELLS END),DARKNESS,82,LW:RE,2,31,2020-12-04,2020,2020,12
32843,LET IT SNOW LET IT SNOW LET IT SNOW,FRANK SINATRA,85,LW:RE,65,4,2020-12-04,2020,2020,12
33300,SANTA'S COMING FOR US,SIA,96,LW:RE,17,13,2020-12-04,2020,2020,12
32839,CHRISTMAS (BABY PLEASE COME HOME),DARLENE LOVE,98,LW:RE,22,9,2020-12-04,2020,2020,12
33314,SANTA CLAUS IS COMING TO TOWN,MICHAEL JACKSON & JACKSON FIVE,76,LW:RE,30,7,2020-12-11,2020,2020,12
13955,2000 MILES,PRETENDERS,78,LW:RE,15,22,2020-12-11,2020,2020,12
9115,THE CHRISTMAS SONG,NAT KING COLE,85,LW:RE,51,10,2020-12-11,2020,2020,12
32458,LONELY THIS CHRISTMAS,MUD,86,LW:RE,1,21,2020-12-11,2020,2020,12
28076,STOP THE CAVALRY,JONA LEWIE,89,LW:RE,3,24,2020-12-11,2020,2020,12
28062,MARY'S BOY CHILD/OH MY LORD,BONEY M,92,LW:RE,26,20,2020-12-11,2020,2020,12
32840,BLUE CHRISTMAS,ELVIS PRESLEY,94,LW:RE,11,12,2020-12-11,2020,2020,12
34377,CHRISTMAS TE FARM,TAYLOR SWIFT,95,LW:RE,71,3,2020-12-11,2020,2020,12
34356,RIVER,ELLIE GOULDING,96,LW:RE,1,7,2020-12-11,2020,2020,12
32017,BABY IT'S COLD OUTSIDE,IDINA MENZEL FT MICHAEL BUBLE,100,LW:RE,39,5,2020-12-11,2020,2020,12
33833,BABY IT'S COLD OUTSIDE,BRETT ELDREDGE/MEGHAN TRAINOR,66,LW:RE,66,2,2020-12-18,2020,2020,12
28075,IT'S BEGINNING TO LOOK A LOT LIKE,PERRY COMO,99,LW:RE,47,12,2020-12-18,2020,2020,12
34809,HOLY,JUSTIN BIEBER FT CHANCE,41,LW:RE,7,11,2020-12-25,2020,2020,12
34391,MAN WITH THE BAG,JESSIE J,85,LW:RE,70,2,2020-12-25,2020,2020,12
32844,CHRISTMAS WRAPPING,WAITRESSES,89,LW:RE,45,10,2020-12-25,2020,2020,12
33834,RUN RUDOLPH RUN,CHUCK BERRY,94,LW:RE,83,3,2020-12-25,2020,2020,12
12530,STAY ANOTHER DAY,EAST 17,95,LW:RE,1,50,2020-12-25,2020,2020,12
4687,MISTLETOE AND WINE,CLIFF RICHARD,96,LW:RE,1,15,2020-12-25,2020,2020,12
28079,SANTA BABY,EARTHA KITT,98,LW:RE,55,11,2020-12-25,2020,2020,12
34377,CHRISTMAS TE FARM,TAYLOR SWIFT,83,LW:RE,71,4,2021-01-01,2021,2020,1
34927,LOVE NOT WAR (THE TAMPA BEAT),JASON DERULO & NUKA,90,LW:RE,90,2,2021-01-01,2021,2020,1
34178,DANCE MONKEY,TONES & I,93,LW:RE,1,72,2021-01-01,2021,2020,1
34711,LOOKING FOR ME,PAUL WOOLFORD & DIPLO/LOMAX,95,LW:RE,4,24,2021-01-01,2021,2020,1
